acp_sk_auditoria_cpi,acp_tx_business_key,cpi_sk_cpi,cpi_id_orgao,cpi_tx_sigla,cpi_tx_nome,cpi_tx_apelido,cpi_tx_tipo,cpi_tx_tipo_descricao,cpi_tx_tipo_orgao,cpi_tx_abrangencia,cpi_tx_situacao_origem,cpi_tx_status_analitico,cpi_dt_inicio,cpi_dt_fim,cpi_nr_ano_inicio,leg_id_legislatura,acp_tx_cobertura_legislatura,acp_fl_cpi_historica_fora_janela_legislatura,acp_fl_legislatura_pendente_revisao,cpi_tx_uri,acp_qt_dias_duracao_cpi,acp_qt_relacoes_eventos,acp_qt_relacoes_distintas,acp_qt_eventos_distintos,acp_dt_primeiro_evento,acp_dt_ultimo_evento,acp_qt_dias_entre_primeiro_ultimo_evento,acp_qt_relacoes_diretas,acp_qt_relacoes_semanticas,acp_qt_alta_confianca,acp_qt_eventos_realizados,acp_qt_relacoes_high,acp_qt_relacoes_medium,acp_vl_pct_relacoes_alta_confianca,acp_vl_pct_relacoes_diretas,acp_vl_pct_eventos_realizados,acp_vl_pct_dimensoes_completas,acp_nr_rank_eventos_relacionados,cpi_fl_mista,cpi_fl_ativa,cpi_fl_data_inicio_informada,cpi_fl_data_fim_informada,cpi_fl_legislatura_identificada,cpi_fl_id_valido,cpi_fl_nome_informado,cpi_fl_tipo_cpi_valido,cpi_fl_periodo_valido,acp_fl_periodo_cpi_consistente,acp_fl_possui_evento_relacionado,acp_fl_possui_relacao_direta,acp_fl_possui_relacao_semantica,acp_fl_possui_alta_confianca,acp_fl_possui_evento_realizado,acp_fl_dimensoes_principais_completas,acp_fl_registro_valido_marts,acp_qt_cpi_encontrada_gold,acp_qt_evento_encontrado_gold,acp_qt_data_encontrada_gold,acp_qt_dimensoes_completas,cpi_aud_id_execucao_gold,cpi_aud_dh_processamento_gold,cpi_aud_tx_hash_registro_gold,acp_qt_execucoes_gold_eventos,acp_dh_ultimo_processamento_gold_eventos,aud_id_execucao_marts,aud_dh_processamento_marts,aud_tx_versao_pipeline_marts,aud_tx_hash_registro_marts
9bbf60a8d9ef5c1bc342a995ecb8ed68c3f0a2aec686c5a10940c5f2468c90b9,536143,9bbf60a8d9ef5c1bc342a995ecb8ed68c3f0a2aec686c5a10940c5f2468c90b9,536143,CPIELETR,COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR O PROCESSO DE PRIVATIZAÇÃO DAS EMPRESAS DO SETOR ELÉTRICO BRASILEIRO E O PAPEL NELE DESEMPENHADO PELO BANCO NACIONAL DE DESENVOLVIMENTO ECONÔMICO E SOCIAL - BNDES.,CPI - PRIVATIZAÇÃO SETOR ELÉTRICO,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2004-05-13,2005-07-14,2004,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/536143,427,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,31,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,cbc4e7abc273a9dfe6875bbb0764fbbaa888465bb7af60de727879785ce688d3,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,2e429cca888ce9960b089bc9d0e5e416b4884402067f72021938cae56178b91f
07b0988606b311d4d0dea5a422d8b642ed5894e16f9eaf825172715916183ac0,526143,07b0988606b311d4d0dea5a422d8b642ed5894e16f9eaf825172715916183ac0,526143,CPIELETR,COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR O PROCESSO DE PRIVATIZAÇÃO DAS EMPRESAS DO SETOR ELÉTRICO BRASILEIRO E O PAPEL NELE DESEMPENHADO PELO BANCO NACIONAL DE DESENVOLVIMENTO ECONÔMICO E SOCIAL - BNDES.,CPI - PRIVATIZAÇÃO SETOR ELÉTRICO,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,EXTINTA,ENCERRADA_COM_DATA_FIM,2004-05-13,2005-07-14,2004,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/526143,427,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,31,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,3954f0bd1e4ba75ab6eaedd46e5b1042884a938f9e75d360a432244e5757a1b6,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,5bef519376aab5430ef5eaa4f9c0d62f4f674ef4fa92e01e81b325846ddd20e0
991fb7b04cbcd9920ea6bfc5e51d78b64114d25984d7d9540f69a4db382900c9,536502,991fb7b04cbcd9920ea6bfc5e51d78b64114d25984d7d9540f69a4db382900c9,536502,CPIESCUT,"COMISSÃO PARLAMENTAR DE INQUÉRITO COM A FINALIDADE DE INVESTIGAR ESCUTAS TELEFÔNICAS CLANDESTINAS/ILEGAIS, CONFORME DENÚNCIA PUBLICADA NA REVISTA \"VEJA\", EDIÇÃO 2022, Nº 33, DE 22 DE AGOSTO DE 2007.",CPI -ESCUTAS TELEFÔNICAS CLANDESTINAS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,EXTINTA,ENCERRADA_COM_DATA_FIM,2007-10-23,2009-05-12,2007,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/536502,567,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,32,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,1eabf70f60804d494364e47102110292de9d57e3c67f165ec1080333bb25315e,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,ba0b93c1ca1f45aa2d47014ca340f05dd7da9203b5cefd80930dda5dbfe6cb3c
724229f1cb241cfc94f8be3373547eb59654d87a9b2abb7982b15cbc37886f76,6502,724229f1cb241cfc94f8be3373547eb59654d87a9b2abb7982b15cbc37886f76,6502,CPIESCUT,"COMISSÃO PARLAMENTAR DE INQUÉRITO COM A FINALIDADE DE INVESTIGAR ESCUTAS TELEFÔNICAS CLANDESTINAS/ILEGAIS, CONFORME DENÚNCIA PUBLICADA NA REVISTA \"VEJA\", EDIÇÃO 2022, Nº 33, DE 22 DE AGOSTO DE 2007.",CPI -ESCUTAS TELEFÔNICAS CLANDESTINAS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2007-10-23,2009-05-12,2007,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/6502,567,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,32,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,f7e22154d944c327292dcbe3db90bac9e04657d9a47f17beaf44c7a1faf8fa78,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,2729442f200fee99b4c67751ee588f3c4fbda397e7a208dd2c6b845ad146895e
f3729539c9be4fce6ce6c7f81685965d40cc57f010467b661a258445a1f8455d,525376,f3729539c9be4fce6ce6c7f81685965d40cc57f010467b661a258445a1f8455d,525376,CPIFINOR,COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR A APLICAÇÃO IRREGULAR DE RECURSOS DO FUNDO DE INVESTIMENTO DO NORDESTE - FINOR,CPI - RECURSOS DO FINOR,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2000-03-14,2001-05-15,2000,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/525376,427,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,33,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,0d012e768008b636cd24607b55efc8554d382fc7e67f8178b74e62c544cf8c2a,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,4710617ee8242bdd18fe98a23e1638cc268ce80817330c3a0fdb92e1ec20065b
1cea97c28cd639e0f3307fdb53660175e9e838ff799211075128e63060eb93eb,5376,1cea97c28cd639e0f3307fdb53660175e9e838ff799211075128e63060eb93eb,5376,CPIFINOR,COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR A APLICAÇÃO IRREGULAR DE RECURSOS DO FUNDO DE INVESTIMENTO DO NORDESTE - FINOR,CPI - RECURSOS DO FINOR,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2000-03-14,2001-05-15,2000,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/5376,427,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,33,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,cbf5916dde4e4a6eb4b3832d7c232bc67ed93d9903272e86aa8d42898c369ec1,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,aaa95000e509cce9d352e801b841d0081b6797368f30c2744808d7c97ee72e10
18aaa4d7043f0caf984edd967f0fa9c272143490a5300539ccb390f7c9ae1a54,535376,18aaa4d7043f0caf984edd967f0fa9c272143490a5300539ccb390f7c9ae1a54,535376,CPIFINOR,COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR A APLICAÇÃO IRREGULAR DE RECURSOS DO FUNDO DE INVESTIMENTO DO NORDESTE - FINOR,CPI - RECURSOS DO FINOR,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2000-03-14,2001-05-15,2000,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/535376,427,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,33,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,2770dc5d0acfacf1607e57c613fdcfeb362a7a3bdf0dd9ba2e70d4e20e3853b3,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,cd67e695c298fe70cc01e4fbf2576aadd358ed7671ef589ff8ec661b6aa9affd
4064beb2f3f47a398e055f983ff70c13e7365477a3f688feb2f710eb1b103dfb,537931,4064beb2f3f47a398e055f983ff70c13e7365477a3f688feb2f710eb1b103dfb,537931,CPIFUNA2,COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR FATOS RELATIVOS À FUNDAÇÃO NACIONAL DO ÍNDIO (FUNAI) E AO INSTITUTO NACIONAL DE COLONIZAÇÃO E REFORMA AGRÁRIA (INCRA) NOS TERMOS QUE ESPECIFICA,CPI - FUNAI E INCRA 2,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,PARECER APROVADO,ENCERRADA_COM_DATA_FIM,2016-08-30,2017-05-30,2016,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/537931,273,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,34,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,105b298ca7add61142818d0dde8385b9323a7c136d4580873944ac6991ad593a,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,00fb261c16236f7556066e9d92e0faa6cfc82adb149ef81af67caccbe6c8b9a7
2201f8822fa52cca71c88096ae5e72357c889320f3b1f2b5dd6eb6ccf56721b9,525290,2201f8822fa52cca71c88096ae5e72357c889320f3b1f2b5dd6eb6ccf56721b9,525290,CPIFUNAI,COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR A ATUAÇÃO DA FUNDACÃO NACIONAL DO ÍNDIO - FUNAI.,CPI - ATUAÇÃO DA FUNAI,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,1999-03-15,2000-02-16,1999,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/525290,338,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,35,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,fdefd58df21a22606d83f23f2a9c7c17aec3861cba0232a96f3f4a9bdb346b6e,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,004107a7ac3623b0e7d70e70342783b7a111eff6cb59d075ed261c1e847677ac
32768dc1b008847fe7bc2ca62dc057650fbf239146884d0832e7e189e4cc2d89,5290,32768dc1b008847fe7bc2ca62dc057650fbf239146884d0832e7e189e4cc2d89,5290,CPIFUNAI,COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR A ATUAÇÃO DA FUNDACÃO NACIONAL DO ÍNDIO - FUNAI.,CPI - ATUAÇÃO DA FUNAI,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,1999-03-15,2000-02-16,1999,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/5290,338,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,35,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,93cb39dfeb8339a24e531ed084f692cd492f570c1f67d64ef5e750eefba98047,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,45049a2899efdec2c12fd219c205afe01e47655ae0407d8830d04708ed6f7fca
efea1c776a7317accbf24be50ed5e77c2cb4c7a8547e35f59c06ac6b9e01e20d,535290,efea1c776a7317accbf24be50ed5e77c2cb4c7a8547e35f59c06ac6b9e01e20d,535290,CPIFUNAI,COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR A ATUAÇÃO DA FUNDACÃO NACIONAL DO ÍNDIO - FUNAI.,CPI - ATUAÇÃO DA FUNAI,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,1999-03-15,2000-02-16,1999,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/535290,338,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,35,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,5982fcef792658d6800633b745bb49114dca7dabd3f7872ec88d0e8e096ed4ec,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,e71c3c7328539cdf2730858870b5523e9c7825eca6b18c76ccd03cbe2e53efe3
08326d7e95a55ac531abbed020786095c45535838c4bd07c08ff657a3949adaa,525547,08326d7e95a55ac531abbed020786095c45535838c4bd07c08ff657a3949adaa,525547,CPIFUNDE,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A \"INVESTIGAR DENÚNCIAS DE IRREGULARIDADES, DESVIOS DE RECURSOS E FINALIDADES, NA APLICAÇÃO DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO FUNDAMENTAL E DE VALORIZAÇÃO DO MAGISTÉRIO - FUNDEF\".",CPI - FUNDEF,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2002-05-08,2003-01-31,2002,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/525547,268,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,36,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,061aaa31b45ecb75961f16c9c65d5a6056c161ba87720291c1c68180018bd5dc,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,9e8bca372dcaeecb437511e7fff619fbd191ff02ed3d1161c11940a71d36164e
f2ac0b4ca7b0e481ec41197ddbd37f6c60251f369ed74872691988bed8a07e0a,5547,f2ac0b4ca7b0e481ec41197ddbd37f6c60251f369ed74872691988bed8a07e0a,5547,CPIFUNDE,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A \"INVESTIGAR DENÚNCIAS DE IRREGULARIDADES, DESVIOS DE RECURSOS E FINALIDADES, NA APLICAÇÃO DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO FUNDAMENTAL E DE VALORIZAÇÃO DO MAGISTÉRIO - FUNDEF\".",CPI - FUNDEF,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2002-05-08,2003-01-31,2002,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/5547,268,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,36,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,c51c0377d35ca38a2325f133501c5d19f90e680f4f9c782f38b414080ae65b3c,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,e259bffc0c45f229d69de57bce3e9903545bb77bda8b3802e30897d83a06fc66
5fe23d5a0528f03f7caae60973020722e1345ece7482047d3ce448d5ca06584b,535547,5fe23d5a0528f03f7caae60973020722e1345ece7482047d3ce448d5ca06584b,535547,CPIFUNDE,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A \"INVESTIGAR DENÚNCIAS DE IRREGULARIDADES, DESVIOS DE RECURSOS E FINALIDADES, NA APLICAÇÃO DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO FUNDAMENTAL E DE VALORIZAÇÃO DO MAGISTÉRIO - FUNDEF\".",CPI - FUNDEF,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2002-05-08,2003-01-31,2002,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/535547,268,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,36,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,f4763a7d2586b7c915f0429e298cd28820ea86b9bd0145192ba8c5c1e0b75d2d,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,5d6b347a6ed8a6de4722ef060caa6547dae6b15fc5f59ba16ec058c98c615171
ac10250f72badf9d2d93ef371dab83e1f6f68a038e1b7b26dd68fe32dad493d4,537733,ac10250f72badf9d2d93ef371dab83e1f6f68a038e1b7b26dd68fe32dad493d4,537733,CPIFUNDO,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR INDÍCIOS DE APLICAÇÃO INCORRETA DOS RECURSOS E DE MANIPULAÇÃO NA GESTÃO DE FUNDOS DE PREVIDÊNCIA COMPLEMENTAR DE FUNCIONÁRIOS DE ESTATAIS E SERVIDORES PÚBLICOS, OCORRIDAS ENTRE 2003 E 2015, E QUE CAUSARAM PREJUÍZOS VULTOSOS AOS SEUS PARTICIPANTES",CPI - FUNDOS DE PENSÃO,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,PARECER APROVADO,ENCERRADA_COM_DATA_FIM,2015-08-06,2016-04-14,2015,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/537733,252,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,37,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,64be6dd45f14ab7fba6e5dc8eca2fb4204905f166489ed9960890ed5352bf255,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,c370faa27b3e5419dde6043d595e6f5643a183a503222766ae12fd710debfcd9
2712b6759f81329f84ecc331c57e13124f7e3a004360a7e954b2ce604858f47b,539429,2712b6759f81329f84ecc331c57e13124f7e3a004360a7e954b2ce604858f47b,539429,CPIFUTE,COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR ESQUEMAS DE MANIPULAÇÃO DE RESULTADOS EM PARTIDAS DE FUTEBOL PROFISSIONAL NO BRASIL,CPI - MANIPULAÇÃO DE RESULTADO EM PARTIDAS DE FUTEBOL,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,EXTINTA,ENCERRADA_COM_DATA_FIM,2023-04-26,2023-09-26,2023,57,LEGISLATURA_IDENTIFICADA,false,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/539429,153,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,38,false,false,true,true,true,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,9f0742e4460ac8391669eb2ac34734f90658eaf51398cec904822c36c08560aa,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,be8bdfa6c51330e27750cabf636aeb332c8415b77be42b35ef52d0c9bfacdaf8
c6211f6f69f9d237dc879509da5ab02b6e07df227a7db577bbfb975b5eb71092,536081,c6211f6f69f9d237dc879509da5ab02b6e07df227a7db577bbfb975b5eb71092,536081,CPIGRUPO,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A \"INVESTIGAR A AÇÃO CRIMINOSA DAS MILÍCIAS PRIVADAS E DOS GRUPOS DE EXTERMÍNIO EM TODA A REGIÃO NORDESTE\".",CPI - EXTERMÍNIO NO NORDESTE,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2003-09-02,2005-11-22,2003,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/536081,812,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,39,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,e6e609b224c0523937725e74edadf82df9360958ebe5027aec49556c389997f5,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,65aae0dad49d0dabfc28706fc0534901bb34ef4b2669931863bd7a1db8d1f29f
84c3ec3cfc2d1681a83b634defa916986fc99013bb57810ad7cbdf606eb49ffd,526081,84c3ec3cfc2d1681a83b634defa916986fc99013bb57810ad7cbdf606eb49ffd,526081,CPIGRUPO,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A \"INVESTIGAR A AÇÃO CRIMINOSA DAS MILÍCIAS PRIVADAS E DOS GRUPOS DE EXTERMÍNIO EM TODA A REGIÃO NORDESTE\".",CPI - EXTERMÍNIO NO NORDESTE,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,PARECER APROVADO,ENCERRADA_COM_DATA_FIM,2003-09-02,2005-11-22,2003,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/526081,812,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,39,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,6196de39d8f82daeac65cd55c0c23b536f89afefdcb1d768a50c5d675a30f3ab,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,41b5ade80eea3674b23e68a8b95b80645a2e9e435bc2e10fe64cacd98e82da89
